Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Views,Likes,Comments,Stream,EnergyLiveness,Album_type_compilation,Album_type_single,Licensed_False,Licensed_True,official_video_False,official_video_True,most_playedon_Youtube,Artist,Track,Album,Channel,Cluster
0.456,0.863,-3.551,0.0894,0.133,0.0538,0.0553,0.532,135.962,5.02045,AC/DC - It's a Long Way to the Top (If You Wanna Rock 'n' Roll) (Official Video),102527.0,1881.0,240.0,196347993.0,15.605786618444846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,7387.0,4494.0,3871.0,3
0.547,0.931,-2.356,0.0615,0.000998,0.0118,0.278,0.697,118.4,4.35845,AC/DC - Rock N Roll Train (Official Video),18237531.0,119749.0,2251.0,144143014.0,3.348920863309353,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,12473.0,1457.0,5756.0,0
0.744,0.766,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.966,4.818883333333333,The Black Eyed Peas - I Gotta Feeling (Official Music Video),638267058.0,3670416.0,131565.0,1001227038.0,1.5049115913555993,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.0,6693.0,9579.0,671.0,3
0.831,0.868,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,3.2406333333333333,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",144690551.0,1327396.0,57072.0,162685755.0,4.717391304347826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.0,3388.0,3014.0,671.0,1
0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,4.542216666666667,The Black Eyed Peas - Where Is The Love? (Official Music Video),888076529.0,4899065.0,180386.0,752091441.0,5.335877862595419,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,16727.0,3197.0,671.0,2
0.659,0.628,-8.685,0.179,0.186,0.0,0.105,0.262,94.05,3.6571166666666666,The Black Eyed Peas - Just Can't Get Enough (Official Music Video),292211575.0,1594576.0,70720.0,331578264.0,5.980952380952381,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.0,7578.0,9849.0,671.0,0
0.965,0.485,-8.784,0.191,0.0206,0.0237,0.0655,0.312,124.025,3.708716666666666,"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",662529115.0,5488829.0,222922.0,453923193.0,7.404580152671755,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,5402.0,9600.0,671.0,3
0.649,0.931,-3.15,0.181,0.0093,0.0,0.751,0.744,153.645,3.5511166666666667,The Black Eyed Peas - Pump It (Official Music Video),755836314.0,4746197.0,133551.0,492130246.0,1.2396804260985357,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,11874.0,6559.0,671.0,0
0.66,0.942,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,2.64285,Tiësto & Black Eyed Peas - Pump It Louder (Official Video),2099141.0,61252.0,1238.0,27908495.0,1.129496402877698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,214.0,11875.0,7968.0,5245.0,0
0.798,0.629,-6.857,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,4.73955,The Black Eyed Peas - Meet Me Halfway (Official Music Video),458724349.0,2094991.0,73011.0,363930118.0,1.941358024691358,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,9475.0,9579.0,671.0,0
0.732,0.716,-6.968,0.0561,0.0295,0.000758,0.73,0.666,105.093,3.5809166666666665,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",1021503328.0,6398855.0,130819.0,869795408.0,0.9808219178082191,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,12099.0,9600.0,671.0,0
0.872,0.789,-6.047,0.132,0.203,2.39e-05,0.125,0.646,126.042,3.9365,"Black Eyed Peas, Anitta, El Alfa - SIMPLY THE BEST (Official Music Video)",43226385.0,242932.0,38381.0,18501860.0,6.312,0.0,0.0,0.0,1.0,0.0,1.0,1.0,214.0,12677.0,3014.0,671.0,0
0.932,0.457,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,4.903783333333333,Michael Jackson - Billie Jean (Official Video),1300732161.0,9523245.0,508425.0,1302677366.0,11.03864734299517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1268.0,1895.0,10435.0,6281.0,1
0.608,0.756,-2.675,0.176,0.0784,0.0,0.187,0.55,176.086,4.091783333333334,Michael Jackson - Chicago,545655.0,7314.0,386.0,103974637.0,4.042780748663102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1268.0,2794.0,11472.0,3205.0,1
0.776,0.711,-9.03,0.0473,0.0242,0.000353,0.234,0.901,138.728,4.306666666666667,Michael Jackson - Beat It (Official 4K Video),905692299.0,6656468.0,259358.0,826832314.0,3.0384615384615383,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1268.0,1688.0,10435.0,6281.0,1
0.853,0.981,-3.947,0.0751,0.247,0.468,0.306,0.595,118.193,4.296,Michael Jackson - Smooth Criminal (Single Version) HD,84652754.0,672624.0,25952.0,526030670.0,3.2058823529411766,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1268.0,13531.0,1158.0,6603.0,0
0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.158,0.848,114.031,3.6771166666666666,Michael Jackson - Rock With You (Official Video),301845823.0,2269865.0,87490.0,346137424.0,3.386075949367089,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1268.0,12488.0,7223.0,6281.0,0
0.878,0.821,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,6.091116666666666,Michael Jackson - Don’t Stop 'Til You Get Enough (Official Video),349102050.0,2254295.0,89160.0,389644450.0,4.486338797814208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1268.0,4017.0,7223.0,6281.0,1
0.859,0.905,-5.539,0.129,0.205,0.00837,0.322,0.731,89.946,4.736,Michael Jackson - They Don’t Care About Us (Brazil Version) (Official Video),978680025.0,8312571.0,335112.0,256361972.0,2.81055900621118,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1268.0,15203.0,4259.0,6281.0,2
0.831,0.921,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,3.987116666666666,Michael Jackson - Remember The Time (Official Video),504057332.0,3085718.0,127080.0,224254298.0,3.019672131147541,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1268.0,12316.0,2500.0,6281.0,0
0.877,0.854,-4.523,0.147,0.0544,5.5e-05,0.144,0.54,114.472,4.968666666666667,Michael Jackson - The Way You Make Me Feel (Official Video),436325398.0,2515830.0,94765.0,349629692.0,5.930555555555556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1268.0,15133.0,1158.0,6281.0,0
0.775,0.719,-6.212,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,4.10045,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",343328494.0,2121502.0,53821.0,280500270.0,10.861027190332326,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1268.0,8890.0,11472.0,6281.0,0
0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,4.04555,P!nk - Just Give Me A Reason ft. Nate Ruess,1518313784.0,6420621.0,166423.0,995490565.0,4.1439393939393945,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1428.0,7582.0,10291.0,4080.0,0
0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,3.76315,P!NK - Never Gonna Not Dance Again (Official Video),10941241.0,216805.0,7540.0,34361626.0,4.920245398773006,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1428.0,10296.0,6915.0,4080.0,0
0.7,0.709,-5.006,0.0838,0.0048,0.0,0.029,0.624,122.019,3.3826666666666667,P!nk - Raise Your Glass (Official Video),237232986.0,1026177.0,47667.0,502735560.0,24.448275862068964,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1428.0,12153.0,8159.0,4080.0,0
0.674,0.628,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998,4.131783333333333,P!nk - Try (Official Video),534286492.0,2554163.0,78435.0,476783121.0,6.652542372881356,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1428.0,15591.0,10291.0,4080.0,2
0.534,0.87,-3.078,0.0425,0.000334,0.0,0.241,0.462,126.019,3.586,P!nk - So What (Official Video),432775314.0,2187945.0,60960.0,471672024.0,3.6099585062240656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1428.0,13570.0,3877.0,4080.0,0
0.491,0.588,-6.177,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,4.493333333333333,P!NK - What About Us (Official Video),339837769.0,1819636.0,38357.0,662431775.0,6.490066225165562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1428.0,16586.0,1292.0,4080.0,2
0.473,0.592,-6.859,0.138,0.0528,0.0,0.131,0.292,159.7,2.30955,"P!NK, Willow Sage Hart - Cover Me In Sunshine (Official Video)",80575503.0,948515.0,24233.0,346097538.0,4.519083969465648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1428.0,3195.0,645.0,4080.0,1
0.636,0.888,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,3.953333333333333,P!NK - TRUSTFALL (Official Video),3309247.0,146755.0,5707.0,2790105.0,6.040816326530613,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1428.0,14328.0,9613.0,4080.0,2
0.688,0.734,-4.569,0.0274,0.00462,0.0,0.0756,0.46,140.004,3.474883333333333,P!nk - Who Knew (Official Video),168736063.0,611231.0,20095.0,219363750.0,9.708994708994709,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1428.0,16793.0,4781.0,4080.0,2
0.457,0.823,-4.76,0.311,0.00144,0.0,0.108,0.578,192.205,3.84555,P!nk - True Love (Official Video) ft. Lily Allen,149977268.0,938718.0,31361.0,170002964.0,7.62037037037037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1428.0,15581.0,10291.0,4080.0,2
0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,4.179333333333333,Eminem - Mockingbird [Official Music Video],719661717.0,5550929.0,205147.0,908006704.0,4.346153846153847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,551.0,9759.0,3271.0,1581.0,0
0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,4.838666666666667,Eminem - Without Me (Official Music Video),1590485349.0,11469490.0,341006.0,1457351902.0,2.8227848101265827,0.0,0.0,0.0,1.0,0.0,1.0,1.0,551.0,16910.0,9968.0,1581.0,2
0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,4.736666666666666,Eminem - The Real Slim Shady (Official Video - Clean Version),777507160.0,6489755.0,169037.0,1232567233.0,14.559471365638766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,551.0,15045.0,10127.0,1581.0,2
0.802,0.755,-3.138,0.0564,0.0215,0.0,0.295,0.58,130.027,5.838666666666667,Eminem - Superman (Clean Version) ft. Dina Rae,139257221.0,950561.0,35404.0,466021760.0,2.5593220338983054,0.0,0.0,0.0,1.0,0.0,1.0,0.0,551.0,14152.0,9968.0,1581.0,2
0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,0.1,171.447,4.963116666666667,Eminem - Till I Collapse Feat. Nate Dogg [OFFICIAL MUSIC VIDEO],1931315.0,18992.0,291.0,1548871694.0,10.379901960784313,0.0,0.0,1.0,0.0,1.0,0.0,0.0,551.0,15334.0,9968.0,3660.0,2
0.78,0.768,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,80.063,6.735116666666666,Eminem - Stan (Long Version) ft. Dido,623027280.0,5152714.0,199113.0,799979337.0,1.4826254826254823,0.0,0.0,0.0,1.0,0.0,1.0,0.0,551.0,13852.0,10127.0,1581.0,2
0.749,0.925,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,4.38955,Eminem - Love The Way You Lie ft. Rihanna,2539156924.0,12696568.0,599124.0,1115478746.0,1.778846153846154,0.0,0.0,0.0,1.0,0.0,1.0,1.0,551.0,8908.0,8244.0,1581.0,0
0.808,0.745,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,3.513333333333333,Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),547039623.0,9287567.0,398333.0,1072650382.0,2.551369863013699,0.0,0.0,1.0,0.0,1.0,0.0,0.0,551.0,5678.0,6700.0,3139.0,3
0.668,0.824,-4.164,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,5.659116666666667,Eminem - Sing For The Moment (Official Music Video),454015875.0,2471743.0,99418.0,357737050.0,19.34272300469484,0.0,0.0,0.0,1.0,0.0,1.0,1.0,551.0,13427.0,9968.0,1581.0,2
0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.668,114.635,4.13555,Eminem - Not Afraid,1727241246.0,11425215.0,872181.0,789922926.0,4.6536585365853655,0.0,0.0,0.0,1.0,0.0,1.0,1.0,551.0,10626.0,8244.0,1581.0,0
0.647,0.822,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,3.8786666666666663,Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version],128396799.0,718507.0,14157.0,1143833476.0,9.052863436123348,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.0,5984.0,3901.0,4060.0,3
0.851,0.819,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154,2.7340166666666668,"Pharrell Williams, Travis Scott - Down In Atlanta (Official Lyric Video)",3658044.0,88925.0,2271.0,42006396.0,12.446808510638297,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1467.0,4083.0,2912.0,4060.0,1
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,3.72355,"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",673495248.0,4097957.0,105475.0,981287133.0,7.900318133616119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.0,5008.0,3879.0,850.0,1
0.877,0.56,-3.751,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,3.6022666666666665,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",20392451.0,560857.0,16545.0,104603335.0,6.6746126340882,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1467.0,2639.0,1902.0,4060.0,1
0.81,0.733,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,3.821383333333333,"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",26641550.0,315368.0,9132.0,99934776.0,2.545138888888889,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.0,13904.0,3878.0,850.0,0
0.679,0.516,-6.371,0.0452,0.199,0.0,0.0965,0.716,120.074,3.3668,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,121559320.0,1081676.0,36266.0,198332490.0,5.347150259067358,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1467.0,6333.0,4517.0,4531.0,3
0.859,0.563,-6.635,0.112,0.0541,0.0,0.0685,0.412,119.934,4.31315,Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer],35793144.0,431472.0,11252.0,219355874.0,8.21897810218978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.0,10266.0,6054.0,2828.0,0
0.827,0.571,-7.949,0.366,0.0195,0.0,0.166,0.62,142.034,2.4403166666666665,"Tyler, The Creator - JUGGERNAUT (Official Video)",11408003.0,477302.0,12628.0,99577335.0,3.439759036144578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1467.0,7410.0,1737.0,5357.0,3
0.89,0.46,-8.155,0.0359,0.432,0.0,0.11,0.677,112.555,2.934633333333333,Just A Cloud Away,2672481.0,63065.0,75.0,105629259.0,4.181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1467.0,7567.0,5175.0,4059.0,3
0.894,0.404,-5.913,0.13,0.453,1.57e-06,0.0801,0.759,102.009,3.941783333333333,Pharrell - Frontin' (Official HD Video) ft. Jay-Z,59095041.0,433116.0,13530.0,114177468.0,5.043695380774032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1467.0,5329.0,10152.0,4060.0,3
0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,3.3364333333333334,"Billie Eilish, Khalid - lovely",1721382178.0,24425840.0,561909.0,2110573779.0,3.1157894736842104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,979.0,17548.0,11749.0,645.0,2
0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,2.59315,"Marshmello, Khalid - Numb (Official Video)",25212794.0,418647.0,7041.0,203066841.0,7.663366336633663,0.0,1.0,0.0,1.0,0.0,1.0,0.0,979.0,10684.0,7126.0,3342.0,0
0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,3.013716666666667,Marshmello - Silence Ft. Khalid (Official Music Video),129183587.0,1480652.0,37678.0,1322057199.0,4.476470588235294,0.0,1.0,1.0,0.0,0.0,1.0,0.0,979.0,13374.0,8976.0,3341.0,0
0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,3.375783333333333,Khalid - Young Dumb & Broke (Official Video),886349984.0,5968729.0,147072.0,1290687019.0,3.2666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,979.0,17327.0,769.0,2733.0,2
0.632,0.686,-7.665,0.243,0.549,0.0,0.2,0.329,89.949,2.8461666666666665,"benny blanco, Halsey & Khalid – Eastside (official video)",632400004.0,2781127.0,34795.0,1424962511.0,3.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,979.0,4253.0,3522.0,5823.0,1
0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,3.822,Khalid - Better (Official Video),860718114.0,4030063.0,68320.0,1143264716.0,5.307692307692308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,979.0,1829.0,9474.0,2733.0,1
0.736,0.449,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,3.6513333333333335,Khalid - Location (Official Video),544666810.0,3251468.0,61104.0,1221083395.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,979.0,8679.0,769.0,2733.0,3
0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,3.81,Khalid - 8TEEN (Official Lyric Video),1381628.0,12115.0,158.0,586480399.0,10.15625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,979.0,296.0,769.0,2733.0,1
0.64,0.647,-8.114,0.186,0.124,0.0,0.0801,0.546,92.979,3.2977833333333333,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],353454004.0,2754251.0,54867.0,1241240312.0,8.077403245942572,0.0,0.0,0.0,1.0,0.0,1.0,0.0,979.0,1708.0,7064.0,1510.0,1
0.708,0.648,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,3.3617833333333333,Khalid & Normani - Love Lies (Official Video),243497172.0,1758555.0,28321.0,843423744.0,4.835820895522388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,979.0,8863.0,5980.0,2733.0,0
0.778,0.632,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,3.63815,SHAKIRA || BZRP Music Sessions #53,252068988.0,9415668.0,525670.0,196761853.0,6.907103825136613,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1662.0,13153.0,8851.0,662.0,0
0.873,0.695,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,2.64675,"Shakira, Ozuna - Monotonía (Official Video)",189132077.0,3670104.0,161071.0,220692224.0,3.2938388625592414,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1662.0,9804.0,6563.0,6478.0,0
0.695,0.636,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,2.8705833333333333,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",460717876.0,3361051.0,155635.0,473003231.0,7.851851851851852,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1662.0,14521.0,9709.0,6478.0,2
0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,3.634883333333333,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,1214508056.0,6540184.0,223326.0,1164605089.0,2.034567901234568,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1662.0,6325.0,7352.0,6478.0,3
0.758,0.871,-6.408,0.147,0.0062,0.0,0.0663,0.753,126.994,3.3771166666666668,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),3463816330.0,20327883.0,1283529.0,629918488.0,13.137254901960784,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1662.0,16362.0,5797.0,6478.0,2
0.831,0.868,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,3.2406333333333333,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",144690551.0,1327396.0,57072.0,162685755.0,4.717391304347826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1662.0,3388.0,3014.0,671.0,1
0.687,0.361,-11.589,0.0792,0.35,1.11e-05,0.11,0.526,165.747,2.88555,Shakira - Dia de Enero (Official HD Video),151765834.0,507258.0,20625.0,138360843.0,3.2818181818181817,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1662.0,3760.0,3662.0,6478.0,1
0.852,0.773,-2.921,0.0776,0.187,3.05e-05,0.159,0.907,102.034,3.264,Shakira - Chantaje (Official Video) ft. Maluma,2805793003.0,10370533.0,404270.0,859799057.0,4.861635220125787,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1662.0,2731.0,3109.0,6478.0,1
0.595,0.461,-7.786,0.0641,0.269,0.000149,0.123,0.338,91.976,3.21445,Shakira - Inevitable (Official HD Video),135287306.0,437988.0,25673.0,220084336.0,3.747967479674797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1662.0,7201.0,2883.0,6478.0,3
0.839,0.403,-11.059,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,4.237333333333333,Shakira - Antologia (Video Oficial),359765.0,4970.0,245.0,229134152.0,5.127226463104326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1662.0,1121.0,7717.0,838.0,1
0.731,0.675,-5.134,0.0434,0.00473,0.0,0.141,0.298,124.939,2.32435,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),102439463.0,1072165.0,33820.0,574531280.0,4.787234042553192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17562.0,10447.0,3195.0,2
0.628,0.744,-4.718,0.0379,0.0257,0.0,0.313,0.277,119.921,2.8232833333333334,Machine Gun Kelly - I Think I'm OKAY [Official Music Video],111974897.0,1198821.0,47830.0,426759364.0,2.376996805111821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,6796.0,4599.0,3195.0,3
0.601,0.92,-4.802,0.0505,0.000735,0.0,0.0998,0.537,88.014,2.835566666666667,Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video),20170299.0,294321.0,10253.0,90825980.0,9.218436873747496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17554.0,11752.0,3195.0,2
0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,3.3800833333333333,"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",206242355.0,1923118.0,31427.0,382579404.0,13.370577281191808,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1179.0,6394.0,4549.0,461.0,3
0.654,0.875,-4.845,0.0744,0.000417,0.0086,0.194,0.522,99.975,2.86035,Machine Gun Kelly ft. Halsey - forget me too (Official Music Video),68116200.0,854345.0,30673.0,254290993.0,4.510309278350515,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17487.0,10447.0,3195.0,2
0.533,0.858,-4.212,0.0766,0.00021,0.0,0.148,0.506,160.057,3.4193166666666666,Machine Gun Kelly - Bloody Valentine [Official Video],117833946.0,1278216.0,71379.0,280845476.0,5.797297297297297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17434.0,10447.0,3195.0,2
0.697,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,3.9882166666666663,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",449712619.0,3621125.0,110107.0,615784555.0,3.735135135135135,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,1538.0,11676.0,3195.0,1
0.665,0.678,-4.122,0.0315,0.00156,0.0,0.474,0.682,131.986,2.0428333333333333,"Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video)",15391210.0,182210.0,7137.0,67878913.0,1.4303797468354431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17552.0,11752.0,3195.0,2
0.721,0.632,-6.695,0.0358,0.0693,0.0,0.291,0.296,92.057,2.414333333333333,"The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly)",35856519.0,335937.0,3392.0,212221697.0,2.1718213058419247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,4828.0,3479.0,5463.0,1
0.742,0.617,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,2.0698,Machine Gun Kelly & Lil Wayne - ay! (Official Music Video),19671018.0,273280.0,13598.0,62736773.0,8.677918424753868,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1179.0,17426.0,11752.0,3195.0,2
0.594,0.749,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2.8809,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,2133459242.0,9883068.0,262847.0,865695837.0,2.4966666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1370.0,17011.0,4981.0,3792.0,2
0.628,0.69,-5.83,0.0511,0.443,0.0,0.113,0.66,179.908,3.431783333333333,21. El Perdón - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],1381668642.0,4089045.0,96876.0,765561212.0,6.106194690265486,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1370.0,4391.0,3893.0,3792.0,1
0.635,0.713,-6.909,0.0937,0.228,0.0,0.0506,0.749,179.864,3.4116833333333334,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)",736730327.0,2634233.0,56053.0,418186764.0,14.09090909090909,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1370.0,1779.0,4098.0,4437.0,1
0.627,0.849,-3.167,0.153,0.0913,0.0,0.145,0.818,89.907,2.634783333333333,Nicky Jam - BZRP (Music Sessions #41),592005.0,6740.0,96.0,185931694.0,5.855172413793103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1370.0,10366.0,6957.0,4949.0,0
0.681,0.648,-5.021,0.38,0.523,0.0,0.104,0.688,172.02,4.7751166666666665,"Dalex - Cuaderno ft. Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Rafa Pabön, Feid (Video Oficial)",321420163.0,1811446.0,31069.0,350576786.0,6.230769230769231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1370.0,3286.0,2098.0,1218.0,1
0.855,0.912,-4.832,0.145,0.183,0.0,0.122,0.885,104.072,2.61705,Nicky Jam Ft. Daddy Yankee - En La Cama (Official Video),115543124.0,748538.0,14194.0,136025763.0,7.475409836065574,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1370.0,4516.0,3440.0,346.0,1
0.76,0.803,-2.867,0.0306,0.531,0.0,0.0555,0.922,136.945,3.7179,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",61711565.0,435031.0,5375.0,37382738.0,14.468468468468467,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1370.0,13320.0,8934.0,4138.0,0
